"close","g_marketing","g_year","g_city","g_salesperson","callcategory","n_service_calls","prior_revenue","call_to_estimate"
1,"radio","2019","fairfield","Peter","HVAC",0.67489798814215,0,-0.0713422243984658
0,"vehicle","2015","woodland","John","DHW",1.36403820748403,0,-0.0713422243984658
1,"radio","2016","suisun","Steven","HVAC",0.67489798814215,0,1.26632448307277
0,"internet","2015","suisun","Larry","HVAC",-0.0142422311997322,0,-0.740175578134084
1,"vehicle","2019","davis","Steven","HVAC",-0.703382450541614,0,-0.740175578134084
0,"radio","2015","davis","Mary","HVAC",-0.0142422311997322,0,-0.740175578134084
1,"tv","2019","davis","John","HVAC",1.36403820748403,0,2.60399119054401
0,"newspaper","2015","davis","Mary","DHW",0.67489798814215,0,-0.0713422243984658
0,"radio","2016","suisun","John","DHW",-0.0142422311997322,1,-1.4090089318697
0,"internet","2015","vacaville","John","HVAC",-1.3925226698835,1,1.93515783680839
1,"newspaper","2017","fairfield","Larry","DHW",-0.703382450541614,1,1.26632448307277
1,"vehicle","2018","fairfield","Mary","HVAC",-0.0142422311997322,1,-0.0713422243984658
1,"internet","2018","suisun","Steven","HVAC",-0.703382450541614,0,-0.740175578134084
1,"vehicle","2019","davis","Mary","SOLAR",-0.0142422311997322,0,-0.0713422243984658
0,"radio","2015","vacaville","John","DHW",-0.703382450541614,0,-1.4090089318697
0,"newspaper","2017","davis","Larry","HVAC",-0.703382450541614,0,-0.740175578134084
0,"radio","2015","suisun","Steven","HVAC",-0.0142422311997322,0,-0.0713422243984658
0,"internet","2017","woodland","Larry","SOLAR",-0.703382450541614,0,-0.740175578134084
1,"tv","2019","suisun","John","HVAC",-0.0142422311997322,0,-0.740175578134084
0,"radio","2018","davis","Peter","DHW",2.05317842682591,0,-0.0713422243984658
1,"internet","2015","woodland","Peter","HVAC",-0.703382450541614,0,-0.0713422243984658
0,"newspaper","2016","woodland","Mary","DHW",-1.3925226698835,0,-0.0713422243984658
1,"vehicle","2019","suisun","Larry","DHW",1.36403820748403,0,0.597491129337152
0,"vehicle","2016","davis","Mary","DHW",-0.703382450541614,1,-0.740175578134084
1,"internet","2018","vacaville","Mary","HVAC",2.05317842682591,0,-0.0713422243984658
0,"tv","2018","vacaville","Peter","HVAC",-0.703382450541614,1,-0.0713422243984658
0,"newspaper","2015","woodland","John","HVAC",0.67489798814215,1,-0.740175578134084
1,"internet","2018","suisun","Steven","SOLAR",-0.703382450541614,1,0.597491129337152
0,"newspaper","2015","davis","John","DHW",-0.703382450541614,1,-0.740175578134084
0,"newspaper","2015","woodland","Mary","DHW",-1.3925226698835,0,-1.4090089318697
1,"tv","2016","suisun","Peter","DHW",0.67489798814215,1,0.597491129337152
1,"newspaper","2015","fairfield","Mary","HVAC",-0.703382450541614,0,1.26632448307277
1,"tv","2019","fairfield","Larry","SOLAR",-0.703382450541614,0,-0.740175578134084
1,"newspaper","2019","woodland","John","DHW",-0.703382450541614,1,-0.740175578134084
1,"internet","2018","davis","Steven","HVAC",0.67489798814215,1,-1.4090089318697
1,"internet","2017","woodland","Peter","DHW",1.36403820748403,0,0.597491129337152
1,"vehicle","2018","fairfield","Mary","HVAC",1.36403820748403,0,-0.0713422243984658
1,"internet","2019","suisun","Larry","DHW",-0.0142422311997322,1,0.597491129337152
1,"newspaper","2019","suisun","Larry","HVAC",0.67489798814215,0,-0.0713422243984658
0,"radio","2019","fairfield","John","DHW",1.36403820748403,0,-0.740175578134084
0,"tv","2019","fairfield","John","DHW",-0.703382450541614,1,-1.4090089318697
0,"radio","2016","davis","Mary","DHW",-0.703382450541614,1,1.26632448307277
1,"vehicle","2018","woodland","Larry","HVAC",-0.703382450541614,0,-1.4090089318697
0,"newspaper","2016","vacaville","Peter","SOLAR",-0.703382450541614,1,-0.740175578134084
1,"internet","2019","fairfield","Mary","HVAC",-0.703382450541614,1,-0.740175578134084
0,"vehicle","2016","woodland","Steven","HVAC",-1.3925226698835,0,-0.0713422243984658
1,"radio","2018","suisun","Larry","DHW",1.36403820748403,1,-0.0713422243984658
0,"tv","2017","fairfield","Steven","DHW",1.36403820748403,1,-0.740175578134084
0,"tv","2019","woodland","Steven","DHW",-0.703382450541614,0,-0.740175578134084
0,"tv","2016","vacaville","Peter","DHW",-0.0142422311997322,0,-0.0713422243984658
0,"radio","2016","vacaville","Peter","HVAC",-1.3925226698835,1,-0.740175578134084
0,"vehicle","2016","vacaville","John","DHW",-0.0142422311997322,1,0.597491129337152
1,"vehicle","2016","suisun","Larry","HVAC",-0.0142422311997322,0,-0.740175578134084
1,"tv","2018","vacaville","Peter","SOLAR",1.36403820748403,0,1.93515783680839
1,"internet","2018","vacaville","Peter","HVAC",0.67489798814215,0,-0.0713422243984658
1,"vehicle","2018","davis","Steven","DHW",-0.0142422311997322,0,0.597491129337152
1,"internet","2017","davis","Steven","HVAC",-0.0142422311997322,0,1.26632448307277
1,"internet","2016","suisun","Peter","HVAC",1.36403820748403,0,-1.4090089318697
0,"vehicle","2015","fairfield","John","SOLAR",0.67489798814215,0,-0.0713422243984658
1,"radio","2019","fairfield","Steven","HVAC",2.05317842682591,1,2.60399119054401
1,"vehicle","2017","suisun","Mary","DHW",0.67489798814215,1,-0.740175578134084
1,"tv","2018","fairfield","John","HVAC",0.67489798814215,1,-1.4090089318697
1,"vehicle","2018","fairfield","Mary","DHW",-0.0142422311997322,0,2.60399119054401
1,"radio","2016","woodland","Steven","DHW",-0.703382450541614,0,1.26632448307277
0,"internet","2016","woodland","Larry","SOLAR",-1.3925226698835,0,-0.0713422243984658
1,"vehicle","2017","suisun","Peter","DHW",-0.0142422311997322,1,-0.740175578134084
0,"radio","2016","vacaville","Peter","HVAC",-1.3925226698835,0,-1.4090089318697
1,"tv","2019","fairfield","Mary","HVAC",-0.703382450541614,1,-0.740175578134084
0,"vehicle","2016","vacaville","Steven","HVAC",-0.703382450541614,0,-0.0713422243984658
0,"tv","2018","suisun","John","HVAC",1.36403820748403,0,-0.0713422243984658
1,"tv","2017","woodland","John","HVAC",1.36403820748403,1,-0.740175578134084
1,"newspaper","2019","vacaville","Larry","SOLAR",2.7423186461678,1,-0.740175578134084
1,"internet","2019","woodland","Steven","HVAC",-0.0142422311997322,1,0.597491129337152
0,"radio","2016","davis","Peter","DHW",1.36403820748403,0,3.27282454427962
0,"tv","2015","fairfield","Larry","SOLAR",-0.0142422311997322,0,-0.0713422243984658
1,"vehicle","2018","suisun","Mary","HVAC",-0.0142422311997322,1,1.26632448307277
0,"tv","2018","vacaville","Peter","HVAC",-1.3925226698835,0,0.597491129337152
0,"vehicle","2015","woodland","John","HVAC",-0.703382450541614,0,-0.740175578134084
0,"internet","2016","davis","Larry","HVAC",1.36403820748403,0,0.597491129337152
0,"internet","2015","davis","Steven","DHW",0.67489798814215,0,-0.0713422243984658
0,"vehicle","2015","suisun","John","DHW",-0.0142422311997322,0,-0.740175578134084
0,"tv","2018","davis","Peter","HVAC",-0.703382450541614,1,0.597491129337152
0,"radio","2019","woodland","Peter","HVAC",-1.3925226698835,1,-1.4090089318697
0,"vehicle","2018","fairfield","John","DHW",-0.703382450541614,0,1.26632448307277
1,"vehicle","2019","suisun","Mary","HVAC",-0.703382450541614,0,-0.740175578134084
1,"newspaper","2015","woodland","John","HVAC",0.67489798814215,1,1.93515783680839
0,"internet","2016","fairfield","Steven","DHW",-0.0142422311997322,0,-1.4090089318697
1,"vehicle","2018","suisun","John","DHW",-0.0142422311997322,1,0.597491129337152
0,"radio","2018","davis","Peter","HVAC",2.05317842682591,0,0.597491129337152
1,"newspaper","2019","woodland","Peter","HVAC",-0.0142422311997322,1,-0.740175578134084
1,"tv","2019","woodland","Peter","HVAC",-0.0142422311997322,0,-0.0713422243984658
0,"tv","2016","fairfield","John","HVAC",-1.3925226698835,1,-0.0713422243984658
0,"tv","2017","woodland","John","HVAC",-0.703382450541614,0,-0.0713422243984658
1,"internet","2019","davis","Steven","HVAC",-0.703382450541614,1,1.26632448307277
0,"radio","2018","davis","Peter","DHW",-0.703382450541614,1,0.597491129337152
0,"radio","2015","woodland","Larry","DHW",-0.703382450541614,0,1.26632448307277
1,"radio","2018","woodland","Mary","HVAC",-0.703382450541614,0,1.26632448307277
1,"internet","2019","vacaville","Mary","DHW",-1.3925226698835,0,1.26632448307277
0,"tv","2015","vacaville","Larry","DHW",-1.3925226698835,0,0.597491129337152
1,"radio","2019","fairfield","Mary","HVAC",-0.703382450541614,0,-1.4090089318697
1,"internet","2018","suisun","Larry","HVAC",-1.3925226698835,0,-0.0713422243984658
1,"newspaper","2019","suisun","Mary","DHW",1.36403820748403,0,-0.0713422243984658
0,"vehicle","2016","woodland","Steven","HVAC",-0.703382450541614,0,-0.0713422243984658
1,"internet","2017","suisun","Peter","DHW",-0.703382450541614,1,-0.740175578134084
0,"tv","2017","vacaville","Mary","HVAC",-0.0142422311997322,0,-1.4090089318697
1,"radio","2019","woodland","Mary","HVAC",-0.0142422311997322,1,-0.0713422243984658
0,"vehicle","2017","fairfield","Steven","HVAC",-0.0142422311997322,0,-1.4090089318697
1,"radio","2017","davis","Mary","DHW",0.67489798814215,1,0.597491129337152
1,"internet","2018","suisun","Mary","DHW",-0.0142422311997322,0,-0.0713422243984658
1,"newspaper","2019","woodland","Peter","DHW",-0.703382450541614,1,0.597491129337152
1,"internet","2019","suisun","Steven","HVAC",-0.0142422311997322,0,-0.740175578134084
1,"vehicle","2018","woodland","Larry","SOLAR",-0.703382450541614,0,0.597491129337152
1,"newspaper","2017","woodland","John","SOLAR",-0.0142422311997322,0,0.597491129337152
0,"newspaper","2018","vacaville","Larry","HVAC",2.7423186461678,0,-0.0713422243984658
0,"radio","2015","davis","John","HVAC",-0.703382450541614,1,0.597491129337152
1,"newspaper","2017","vacaville","Mary","HVAC",-1.3925226698835,0,-0.0713422243984658
0,"tv","2019","suisun","John","DHW",-0.0142422311997322,0,-0.740175578134084
1,"tv","2019","woodland","Larry","HVAC",-1.3925226698835,0,-0.0713422243984658
0,"tv","2019","fairfield","John","HVAC",-1.3925226698835,1,-0.0713422243984658
1,"newspaper","2016","woodland","Mary","SOLAR",2.05317842682591,0,0.597491129337152
0,"tv","2017","suisun","Larry","SOLAR",-0.0142422311997322,0,-1.4090089318697
0,"tv","2015","vacaville","John","HVAC",-0.0142422311997322,0,-0.0713422243984658
0,"vehicle","2016","woodland","Larry","DHW",-0.703382450541614,0,0.597491129337152
1,"newspaper","2015","suisun","Larry","SOLAR",-0.703382450541614,0,0.597491129337152
1,"internet","2019","suisun","John","HVAC",-0.0142422311997322,0,-1.4090089318697
1,"internet","2018","vacaville","John","SOLAR",-0.703382450541614,1,0.597491129337152
0,"tv","2018","fairfield","Steven","SOLAR",-1.3925226698835,1,-0.740175578134084
0,"internet","2015","suisun","Larry","HVAC",1.36403820748403,0,-0.740175578134084
0,"newspaper","2015","suisun","John","HVAC",-0.0142422311997322,1,-1.4090089318697
1,"vehicle","2017","suisun","Larry","DHW",-0.703382450541614,0,0.597491129337152
0,"internet","2015","davis","John","DHW",-0.0142422311997322,0,-1.4090089318697
0,"internet","2016","vacaville","Larry","DHW",-0.0142422311997322,0,-0.0713422243984658
1,"internet","2019","suisun","John","DHW",-0.703382450541614,0,-0.0713422243984658
1,"newspaper","2018","davis","Peter","HVAC",-0.0142422311997322,1,-0.0713422243984658
0,"radio","2015","woodland","John","HVAC",2.05317842682591,0,-0.740175578134084
0,"tv","2015","vacaville","John","HVAC",1.36403820748403,1,0.597491129337152
1,"tv","2018","woodland","Mary","DHW",2.05317842682591,0,-0.740175578134084
1,"tv","2015","suisun","Peter","HVAC",-0.0142422311997322,0,0.597491129337152
1,"tv","2017","fairfield","John","SOLAR",3.43145886550968,0,-0.740175578134084
1,"tv","2017","vacaville","Mary","SOLAR",-0.0142422311997322,1,1.26632448307277
1,"vehicle","2019","suisun","Larry","DHW",0.67489798814215,1,0.597491129337152
1,"vehicle","2017","vacaville","Peter","HVAC",-0.703382450541614,0,1.93515783680839
0,"newspaper","2017","vacaville","Peter","DHW",-0.0142422311997322,1,-0.740175578134084
0,"radio","2016","fairfield","Steven","SOLAR",-1.3925226698835,0,-0.0713422243984658
1,"vehicle","2019","suisun","Peter","HVAC",-0.703382450541614,1,-0.740175578134084
0,"newspaper","2017","vacaville","Peter","DHW",-0.0142422311997322,0,-0.740175578134084
0,"newspaper","2015","davis","Larry","SOLAR",-0.703382450541614,0,0.597491129337152
1,"newspaper","2015","woodland","Steven","DHW",-0.703382450541614,0,-0.740175578134084
0,"radio","2016","suisun","Peter","DHW",-0.0142422311997322,1,1.26632448307277
1,"vehicle","2015","suisun","Mary","HVAC",-0.0142422311997322,0,0.597491129337152
1,"vehicle","2015","fairfield","Peter","HVAC",-0.703382450541614,1,-0.740175578134084
0,"radio","2015","davis","Steven","DHW",0.67489798814215,1,0.597491129337152
1,"radio","2015","suisun","Peter","DHW",-0.703382450541614,0,2.60399119054401
1,"newspaper","2018","suisun","Larry","DHW",-0.0142422311997322,0,-0.740175578134084
1,"tv","2017","woodland","Peter","HVAC",-1.3925226698835,1,0.597491129337152
1,"tv","2017","davis","John","SOLAR",2.7423186461678,1,-0.0713422243984658
1,"vehicle","2019","suisun","Steven","SOLAR",-1.3925226698835,1,-0.740175578134084
1,"newspaper","2019","fairfield","Mary","HVAC",-0.0142422311997322,1,-0.740175578134084
1,"vehicle","2017","suisun","John","HVAC",-0.703382450541614,1,-0.740175578134084
1,"vehicle","2015","suisun","Mary","DHW",3.43145886550968,0,0.597491129337152
0,"tv","2016","davis","Mary","SOLAR",-0.0142422311997322,0,-0.0713422243984658
0,"internet","2017","vacaville","Larry","HVAC",1.36403820748403,0,0.597491129337152
1,"vehicle","2017","woodland","Larry","HVAC",-0.703382450541614,0,-0.0713422243984658
0,"vehicle","2016","fairfield","John","HVAC",-0.703382450541614,0,0.597491129337152
0,"tv","2015","fairfield","Larry","DHW",-0.0142422311997322,1,-0.0713422243984658
1,"radio","2016","fairfield","Steven","HVAC",0.67489798814215,0,-0.0713422243984658
1,"newspaper","2019","suisun","John","DHW",-1.3925226698835,0,-0.0713422243984658
1,"vehicle","2019","davis","Larry","SOLAR",0.67489798814215,0,-0.0713422243984658
0,"radio","2019","davis","Larry","HVAC",-0.0142422311997322,0,-1.4090089318697
1,"internet","2018","fairfield","Steven","HVAC",1.36403820748403,0,-0.0713422243984658
0,"radio","2016","woodland","Mary","DHW",-0.703382450541614,0,0.597491129337152
1,"vehicle","2019","davis","Peter","HVAC",-0.703382450541614,0,-0.0713422243984658
0,"newspaper","2017","vacaville","Mary","HVAC",-0.0142422311997322,0,-0.0713422243984658
0,"newspaper","2017","suisun","Peter","DHW",-0.703382450541614,0,-0.740175578134084
1,"vehicle","2019","fairfield","Peter","SOLAR",-0.0142422311997322,0,-1.4090089318697
0,"radio","2018","vacaville","Larry","HVAC",-0.0142422311997322,0,0.597491129337152
1,"radio","2018","suisun","Steven","HVAC",0.67489798814215,0,-0.0713422243984658
1,"vehicle","2016","vacaville","Steven","HVAC",1.36403820748403,0,0.597491129337152
0,"internet","2016","davis","Steven","DHW",-0.0142422311997322,0,-0.0713422243984658
1,"newspaper","2019","fairfield","Steven","DHW",-1.3925226698835,1,-1.4090089318697
1,"tv","2019","suisun","Steven","HVAC",-0.703382450541614,1,-0.0713422243984658
1,"vehicle","2017","vacaville","Steven","HVAC",2.05317842682591,0,0.597491129337152
0,"tv","2016","davis","Steven","HVAC",0.67489798814215,0,0.597491129337152
0,"radio","2017","suisun","Peter","DHW",0.67489798814215,1,-0.740175578134084
1,"internet","2017","fairfield","Steven","HVAC",-0.703382450541614,0,0.597491129337152
1,"tv","2018","suisun","Peter","HVAC",-1.3925226698835,0,-0.0713422243984658
0,"newspaper","2015","vacaville","Larry","DHW",-0.703382450541614,0,1.26632448307277
0,"internet","2019","woodland","Larry","HVAC",2.05317842682591,1,-0.740175578134084
0,"internet","2015","vacaville","Larry","SOLAR",-0.703382450541614,1,-0.740175578134084
0,"radio","2015","davis","Larry","DHW",-1.3925226698835,0,-0.0713422243984658
0,"tv","2016","fairfield","Larry","HVAC",-0.0142422311997322,1,1.93515783680839
1,"newspaper","2019","woodland","Peter","HVAC",2.7423186461678,1,-0.0713422243984658
0,"tv","2017","fairfield","John","DHW",-0.703382450541614,1,-0.740175578134084
0,"vehicle","2015","fairfield","Peter","DHW",0.67489798814215,1,-0.0713422243984658
1,"vehicle","2019","suisun","Larry","HVAC",0.67489798814215,0,-1.4090089318697
1,"vehicle","2015","davis","Peter","DHW",0.67489798814215,0,-0.0713422243984658
0,"newspaper","2016","fairfield","Steven","DHW",0.67489798814215,0,-0.740175578134084
0,"newspaper","2017","vacaville","John","HVAC",-0.0142422311997322,0,0.597491129337152
1,"newspaper","2016","davis","Peter","HVAC",-0.0142422311997322,1,-1.4090089318697
0,"radio","2016","suisun","Steven","DHW",-0.0142422311997322,0,-0.0713422243984658
1,"newspaper","2019","suisun","Peter","DHW",-0.0142422311997322,0,1.26632448307277
1,"internet","2016","fairfield","Mary","DHW",-0.0142422311997322,0,0.597491129337152
1,"newspaper","2018","fairfield","Larry","SOLAR",-0.0142422311997322,0,-0.0713422243984658
0,"tv","2017","vacaville","Larry","DHW",-0.0142422311997322,0,-0.0713422243984658
0,"vehicle","2018","woodland","Peter","DHW",-0.703382450541614,0,-0.0713422243984658
1,"vehicle","2019","davis","Larry","HVAC",-0.703382450541614,0,2.60399119054401
0,"tv","2016","fairfield","Steven","HVAC",-1.3925226698835,0,-0.0713422243984658
1,"vehicle","2015","woodland","Larry","HVAC",2.7423186461678,0,-0.740175578134084
1,"internet","2016","fairfield","Mary","SOLAR",-1.3925226698835,0,-0.740175578134084
1,"tv","2019","woodland","Larry","HVAC",-0.0142422311997322,0,1.26632448307277
0,"radio","2019","vacaville","Larry","DHW",-0.703382450541614,0,-0.0713422243984658
0,"tv","2019","vacaville","Steven","SOLAR",0.67489798814215,0,-0.740175578134084
0,"internet","2017","vacaville","John","SOLAR",-0.703382450541614,0,0.597491129337152
0,"vehicle","2015","vacaville","Steven","HVAC",-0.703382450541614,0,1.26632448307277
1,"internet","2019","vacaville","Steven","HVAC",-0.703382450541614,1,0.597491129337152
1,"internet","2017","woodland","Mary","DHW",2.05317842682591,0,-0.740175578134084
1,"vehicle","2018","fairfield","Mary","SOLAR",-0.703382450541614,1,-0.740175578134084
0,"vehicle","2016","vacaville","John","HVAC",0.67489798814215,0,-1.4090089318697
0,"radio","2016","davis","John","DHW",0.67489798814215,0,1.26632448307277
0,"radio","2019","fairfield","Larry","DHW",-0.703382450541614,0,-1.4090089318697
1,"vehicle","2015","suisun","Peter","SOLAR",-0.703382450541614,0,1.93515783680839
0,"radio","2019","suisun","John","HVAC",-0.0142422311997322,0,-0.740175578134084
1,"internet","2017","suisun","John","HVAC",1.36403820748403,0,-1.4090089318697
0,"tv","2017","vacaville","Mary","DHW",2.05317842682591,1,-1.4090089318697
1,"newspaper","2019","suisun","John","DHW",-0.0142422311997322,0,-0.0713422243984658
1,"vehicle","2019","vacaville","John","HVAC",-0.0142422311997322,1,-1.4090089318697
1,"vehicle","2019","woodland","Peter","DHW",-1.3925226698835,0,-0.740175578134084
1,"vehicle","2017","davis","Steven","HVAC",0.67489798814215,1,-0.0713422243984658
1,"vehicle","2017","vacaville","Steven","HVAC",-0.0142422311997322,1,1.93515783680839
0,"newspaper","2015","suisun","John","HVAC",-0.0142422311997322,0,-0.740175578134084
1,"internet","2017","woodland","Mary","DHW",-1.3925226698835,1,-0.0713422243984658
0,"radio","2016","fairfield","Peter","SOLAR",-0.703382450541614,1,-1.4090089318697
0,"radio","2016","davis","Peter","SOLAR",-1.3925226698835,0,0.597491129337152
0,"internet","2015","davis","John","HVAC",1.36403820748403,0,0.597491129337152
1,"tv","2019","woodland","Steven","HVAC",-0.703382450541614,0,-0.740175578134084
0,"radio","2015","davis","Larry","SOLAR",-0.703382450541614,0,0.597491129337152
0,"radio","2015","fairfield","John","HVAC",-0.703382450541614,0,-0.0713422243984658
0,"radio","2019","vacaville","Steven","DHW",-1.3925226698835,0,-0.740175578134084
1,"radio","2018","davis","Mary","HVAC",-0.0142422311997322,0,-0.0713422243984658
1,"radio","2016","vacaville","Mary","SOLAR",-0.0142422311997322,1,0.597491129337152
0,"tv","2016","davis","John","HVAC",-1.3925226698835,0,-0.740175578134084
0,"radio","2016","vacaville","Mary","SOLAR",0.67489798814215,1,-0.0713422243984658
0,"newspaper","2015","vacaville","John","HVAC",-1.3925226698835,1,-0.0713422243984658
1,"vehicle","2018","fairfield","Mary","HVAC",-0.0142422311997322,0,0.597491129337152
0,"newspaper","2015","fairfield","Mary","HVAC",-0.703382450541614,0,-0.740175578134084
0,"tv","2016","woodland","John","SOLAR",-0.703382450541614,0,-0.740175578134084
0,"radio","2015","davis","Peter","HVAC",-0.703382450541614,0,-0.0713422243984658
0,"tv","2018","woodland","Larry","DHW",-0.703382450541614,0,-0.740175578134084
0,"radio","2017","davis","John","DHW",0.67489798814215,0,-0.0713422243984658
0,"vehicle","2015","davis","Steven","HVAC",-0.703382450541614,0,-1.4090089318697
0,"radio","2016","fairfield","John","DHW",-0.703382450541614,0,-0.0713422243984658
1,"internet","2019","woodland","Peter","HVAC",-0.703382450541614,0,-0.0713422243984658
0,"internet","2019","vacaville","Larry","SOLAR",0.67489798814215,0,-1.4090089318697
0,"internet","2018","davis","John","HVAC",-1.3925226698835,1,2.60399119054401
1,"vehicle","2015","woodland","Peter","DHW",-0.703382450541614,1,-0.0713422243984658
1,"internet","2017","suisun","Larry","HVAC",-1.3925226698835,0,-0.0713422243984658
1,"vehicle","2018","davis","Steven","DHW",0.67489798814215,1,-1.4090089318697
1,"internet","2018","vacaville","Steven","HVAC",1.36403820748403,0,-0.0713422243984658
1,"internet","2019","vacaville","Larry","HVAC",-1.3925226698835,1,-0.0713422243984658
1,"vehicle","2019","woodland","Larry","DHW",-0.703382450541614,0,-0.740175578134084
0,"tv","2016","vacaville","Steven","SOLAR",-0.703382450541614,0,-0.0713422243984658
0,"tv","2018","davis","Steven","SOLAR",-0.703382450541614,0,-0.740175578134084
1,"internet","2015","suisun","Steven","HVAC",0.67489798814215,0,-0.0713422243984658
0,"vehicle","2017","vacaville","John","DHW",-0.703382450541614,0,-0.740175578134084
1,"radio","2019","suisun","Larry","HVAC",2.05317842682591,0,-0.740175578134084
1,"tv","2018","suisun","Steven","HVAC",1.36403820748403,0,-0.0713422243984658
1,"vehicle","2015","vacaville","Steven","SOLAR",0.67489798814215,1,-0.740175578134084
1,"vehicle","2017","fairfield","John","HVAC",-0.703382450541614,0,1.26632448307277
0,"tv","2015","vacaville","Larry","HVAC",-0.0142422311997322,1,-0.0713422243984658
0,"radio","2015","suisun","John","HVAC",0.67489798814215,0,-0.0713422243984658
0,"newspaper","2016","davis","Larry","DHW",0.67489798814215,0,0.597491129337152
1,"internet","2019","vacaville","Steven","DHW",2.05317842682591,1,-0.0713422243984658
1,"newspaper","2018","davis","Steven","HVAC",1.36403820748403,0,-0.0713422243984658
1,"radio","2019","woodland","Peter","HVAC",0.67489798814215,0,-0.740175578134084
1,"tv","2019","fairfield","Larry","HVAC",-0.0142422311997322,0,1.93515783680839
0,"radio","2015","suisun","Peter","HVAC",-1.3925226698835,0,-1.4090089318697
0,"vehicle","2015","fairfield","Peter","DHW",-0.0142422311997322,1,0.597491129337152
0,"tv","2017","davis","John","SOLAR",-0.0142422311997322,1,-0.0713422243984658
1,"radio","2016","vacaville","Mary","DHW",1.36403820748403,0,-0.740175578134084
1,"vehicle","2019","woodland","Mary","DHW",-0.0142422311997322,0,-0.740175578134084
1,"tv","2017","fairfield","Steven","HVAC",-0.0142422311997322,1,1.93515783680839
1,"radio","2017","woodland","Peter","DHW",-0.703382450541614,0,-1.4090089318697
0,"newspaper","2018","vacaville","Mary","DHW",-0.0142422311997322,0,-0.0713422243984658
1,"vehicle","2017","davis","Mary","HVAC",-0.0142422311997322,0,0.597491129337152
0,"tv","2016","fairfield","John","SOLAR",0.67489798814215,0,-0.0713422243984658
1,"internet","2019","woodland","Steven","HVAC",-1.3925226698835,0,-0.0713422243984658
1,"tv","2018","suisun","Steven","DHW",3.43145886550968,0,-0.740175578134084
0,"newspaper","2015","fairfield","John","SOLAR",1.36403820748403,1,0.597491129337152
1,"radio","2018","vacaville","Mary","HVAC",-0.703382450541614,0,2.60399119054401
1,"vehicle","2018","vacaville","Larry","HVAC",2.05317842682591,0,-0.740175578134084
1,"vehicle","2017","woodland","Mary","HVAC",-0.703382450541614,0,0.597491129337152
0,"internet","2015","vacaville","John","DHW",-1.3925226698835,1,0.597491129337152
1,"internet","2018","suisun","John","DHW",-0.703382450541614,0,-0.0713422243984658
1,"vehicle","2017","vacaville","Mary","DHW",-0.0142422311997322,0,-0.0713422243984658
1,"radio","2015","fairfield","Mary","HVAC",1.36403820748403,1,1.26632448307277
1,"tv","2019","woodland","John","HVAC",0.67489798814215,0,2.60399119054401
1,"internet","2016","vacaville","Steven","DHW",2.05317842682591,1,1.26632448307277
0,"newspaper","2015","vacaville","Larry","SOLAR",1.36403820748403,1,-1.4090089318697
0,"radio","2017","davis","Peter","HVAC",-0.703382450541614,0,0.597491129337152
1,"newspaper","2019","woodland","Steven","SOLAR",-1.3925226698835,0,-0.740175578134084
0,"tv","2017","woodland","Peter","DHW",-0.0142422311997322,1,-1.4090089318697
0,"tv","2016","davis","Steven","DHW",-0.0142422311997322,0,-0.740175578134084
0,"newspaper","2016","woodland","Peter","DHW",0.67489798814215,0,0.597491129337152
1,"newspaper","2015","davis","Steven","HVAC",0.67489798814215,1,1.93515783680839
0,"radio","2018","suisun","John","HVAC",0.67489798814215,0,-0.740175578134084
0,"newspaper","2015","davis","Mary","SOLAR",-0.0142422311997322,0,1.26632448307277
1,"vehicle","2018","davis","Peter","HVAC",-1.3925226698835,0,-0.740175578134084
0,"internet","2018","davis","John","DHW",0.67489798814215,0,-0.0713422243984658
1,"tv","2018","suisun","Larry","SOLAR",-0.703382450541614,0,-0.740175578134084
1,"newspaper","2015","suisun","Peter","DHW",-0.0142422311997322,0,-0.0713422243984658
0,"internet","2015","suisun","Peter","HVAC",-0.703382450541614,0,-1.4090089318697
0,"radio","2016","suisun","Steven","DHW",-1.3925226698835,0,-0.740175578134084
1,"vehicle","2019","fairfield","Larry","DHW",-0.0142422311997322,0,4.61049125175086
1,"tv","2015","woodland","Steven","SOLAR",2.7423186461678,0,-0.0713422243984658
1,"vehicle","2018","woodland","Steven","HVAC",0.67489798814215,1,-1.4090089318697
0,"newspaper","2017","davis","Peter","HVAC",-1.3925226698835,0,-0.0713422243984658
0,"newspaper","2017","davis","Steven","HVAC",-0.0142422311997322,0,-1.4090089318697
0,"internet","2019","davis","Peter","DHW",-0.703382450541614,1,-0.0713422243984658
0,"radio","2015","suisun","Larry","HVAC",-0.0142422311997322,0,0.597491129337152
0,"tv","2016","woodland","Peter","SOLAR",-1.3925226698835,1,0.597491129337152
0,"radio","2016","suisun","Mary","DHW",-0.0142422311997322,0,-0.740175578134084
0,"radio","2018","vacaville","Steven","DHW",-1.3925226698835,0,-1.4090089318697
1,"vehicle","2018","woodland","John","DHW",-0.0142422311997322,0,-0.740175578134084
0,"vehicle","2016","vacaville","Peter","HVAC",-0.703382450541614,0,-0.740175578134084
1,"newspaper","2019","woodland","Peter","SOLAR",-1.3925226698835,1,0.597491129337152
1,"radio","2017","suisun","Mary","SOLAR",-1.3925226698835,1,1.26632448307277
1,"internet","2015","fairfield","Steven","DHW",0.67489798814215,1,-0.0713422243984658
1,"newspaper","2016","fairfield","Mary","HVAC",1.36403820748403,0,-0.0713422243984658
0,"radio","2017","woodland","John","SOLAR",-1.3925226698835,0,-0.740175578134084
